booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning,DateAnomaly
B01619,2022-07-04,2022-10-11,C0535,Family,Foodie,Website,Card,Phú Quốc,1,2587000.0,0.0435463959940174,Completed,2474000.0,4.4,True,False
B02337,2023-05-13,2023-07-12,C0535,Corporate,Adventure,Website,Bank Transfer,Hội An,1,4881000.0,0.1345817547771427,Completed,4224000.0,3.9,True,False
B02595,2023-09-08,2023-11-20,C0535,Young Professional,Beach,Mobile App,Card,Sa Pa,1,3833000.0,,Completed,3610000.0,4.1,True,False
B03723,2024-12-23,2025-01-14,C0535,Corporate,Adventure,Agent,Card,Sa Pa,3,4476000.0,0.0858507343653022,Completed,12275000.0,4.3,True,False
B01528,2022-05-31,2022-07-16,C0536,Family,Beach,Website,Bank Transfer,Đà Nẵng,1,4634000.0,0.0703627847912441,Completed,4308000.0,3.9,False,False
B02639,2023-09-24,2023-11-26,C0536,Family,Foodie,Website,Card,Hội An,1,1931000.0,0.1109305762602433,Completed,1717000.0,3.9,True,False
B03789,2025-01-29,2025-01-29,C0536,Young Professional,Family,Mobile App,Card,Hội An,3,2675000.0,0.1687678873165828,Completed,6671000.0,4.4,True,False
B01531,2022-05-31,2022-08-03,C0537,,Beach,Website,Card,Nha Trang,1,4321000.0,0.062100044403567,Completed,4053000.0,4.5,False,False
B01701,2022-08-07,2022-10-15,C0537,Family,Cultural,Agent,Card,Hà Nội,1,2693000.0,0.096374924990435,Completed,2433000.0,4.3,True,False
B01637,2022-07-10,2022-11-03,C0537,Student,Family,Agent,Card,Đà Nẵng,4,3125000.0,0.0956129073493883,Completed,11305000.0,4.4,True,False
B01798,2022-09-09,2022-11-09,C0537,Young Professional,Foodie,Mobile App,Bank Transfer,Hội An,4,1851000.0,0.0689816934838597,Completed,6893000.0,3.7,True,False
B01913,2022-11-10,2022-12-16,C0537,Student,Beach,Website,Card,Hội An,1,4051000.0,0.0377288136486802,Completed,3898000.0,3.9,True,False
B04281,2025-08-20,2025-10-17,C0537,Student,Foodie,Website,Cash,Phú Quốc,1,2857000.0,0.2211555314004342,Completed,2225000.0,4.2,True,False
B01535,2022-06-03,2022-06-03,C0538,Family,Family,Agent,Card,Nha Trang,1,3952000.0,0.1407949358479325,Completed,3396000.0,3.6,False,False
B02330,2023-05-10,2023-06-19,C0538,Young Professional,Beach,Agent,Card,Hạ Long,1,4234000.0,0.1367334476155822,Completed,3655000.0,3.3,True,False
B01539,2022-06-04,2022-08-12,C0539,Family,Family,Website,Cash,Huế,1,3244000.0,0.0850429483723951,Completed,2968000.0,4.4,False,False
B01704,2022-08-08,2022-09-07,C0539,Family,Family,Mobile App,Bank Transfer,Hà Nội,2,2782000.0,0.0949996422640419,Completed,5035000.0,4.4,True,False
B01542,2022-06-05,2022-08-13,C0540,Family,Foodie,Agent,Bank Transfer,Nha Trang,2,2552000.0,0.0827851995628499,Completed,4681000.0,4.8,False,False
B01546,2022-06-06,2022-08-21,C0541,Young Professional,Cultural,Agent,Card,Phú Quốc,5,2768000.0,0.0898489277138443,Completed,12596000.0,3.7,False,False
B02166,2023-02-22,2023-04-05,C0541,Family,Family,Website,Cash,Huế,2,3169000.0,0.0708603919026602,Completed,5889000.0,5.0,True,False
B02808,2023-12-02,2024-01-07,C0541,Young Professional,Adventure,Call Center,Card,Đà Nẵng,1,5498000.0,0.0941050975709782,Completed,4981000.0,5.0,True,False
B03502,2024-09-15,2024-11-24,C0541,,Beach,Website,,Hạ Long,1,4018000.0,0.1127169306863953,Completed,3565000.0,4.3,True,False
B01553,2022-06-09,2022-08-06,C0542,Corporate,Family,Website,Card,Hội An,1,2775000.0,0.12127803263804,Completed,2438000.0,5.0,False,False
B01771,2022-08-28,2022-10-14,C0542,Student,Adventure,Mobile App,Card,Phú Quốc,2,4954000.0,0.0993439777082687,Completed,8924000.0,3.8,True,False
B02744,2023-11-09,2023-12-09,C0542,Young Professional,Family,Website,E-wallet,Đà Nẵng,3,3550000.0,0.147223429499639,Completed,9082000.0,4.4,True,False
B04079,2025-06-05,2025-07-21,C0542,Family,Beach,Agent,,Phú Quốc,5,4346000.0,0.0833185183671968,Completed,19919000.0,4.6,True,False
B01569,2022-06-15,2022-07-21,C0543,Young Professional,Adventure,Agent,Cash,Hội An,3,4864000.0,0.1168852411258402,Completed,12886000.0,3.8,True,False
B01554,2022-06-10,2022-08-02,C0543,Student,Cultural,Mobile App,Bank Transfer,Hội An,1,2869000.0,0.1524334931544693,Completed,2432000.0,3.7,False,False
B01604,2022-06-28,2022-09-13,C0543,Student,Cultural,Website,Cash,Hạ Long,1,2943000.0,0.1188199270390447,Completed,2593000.0,4.9,True,False
B01755,2022-08-23,2022-10-07,C0544,Family,City Break,Agent,Card,Nha Trang,3,2460000.0,0.1183108694766143,Completed,6507000.0,4.4,True,False
B01557,2022-06-11,2022-07-06,C0545,Student,Family,Mobile App,E-wallet,Hội An,2,2529000.0,0.1626266955978432,Completed,4235000.0,5.0,False,False
B02076,2023-01-24,2023-03-25,C0545,Young Professional,Beach,Mobile App,Cash,Đà Nẵng,3,4521000.0,0.110058356461206,Completed,12070000.0,4.4,True,False
B01558,2022-06-11,2022-07-26,C0546,Family,Cultural,Mobile App,E-wallet,TP.HCM,3,2419000.0,0.0671416033939106,Completed,6770000.0,4.5,False,False
B03497,2024-09-13,2024-10-11,C0546,,Adventure,Website,Bank Transfer,Hạ Long,2,5921000.0,0.044850495686174,Completed,11311000.0,4.5,True,False
B02187,2023-03-07,2023-04-09,C0547,Corporate,Family,Agent,Bank Transfer,Hà Nội,2,3088000.0,0.1267058289771587,Completed,5393000.0,4.9,True,False
B01561,2022-06-12,2022-08-16,C0548,Family,Family,Agent,Card,Hội An,2,2854000.0,0.0793529036788169,Completed,5255000.0,4.3,False,False
B01565,2022-06-15,2022-07-17,C0549,Young Professional,Family,Website,Card,Hội An,3,2871000.0,0.1267616863492497,Completed,7521000.0,3.4,False,False
B02056,2023-01-15,2023-03-17,C0549,Young Professional,Foodie,Website,Bank Transfer,Sa Pa,1,2530000.0,0.1840088617309872,Completed,2064000.0,3.8,True,False
B03139,2024-04-23,2024-06-05,C0550,Student,City Break,Mobile App,Card,Hội An,2,1546000.0,0.0896564432771204,Completed,2815000.0,4.8,True,False
B01567,2022-06-15,2022-08-13,C0551,Corporate,City Break,Mobile App,Card,Huế,1,2061000.0,0.043964453894884,Completed,1970000.0,4.5,False,False
B02653,2023-10-03,2023-11-11,C0551,Student,Adventure,Mobile App,Card,Đà Nẵng,1,5117000.0,0.1497922141794949,Completed,4351000.0,3.3,True,False
B02724,2023-11-01,2023-12-24,C0551,Young Professional,Family,Mobile App,E-wallet,Phú Quốc,1,3709000.0,0.1376685210309211,Completed,3198000.0,5.0,True,False
B03154,2024-05-02,2024-06-07,C0551,Young Professional,Foodie,Website,Bank Transfer,Phú Quốc,2,2844000.0,0.1053180601101133,Completed,5089000.0,4.1,True,False
B01572,2022-06-16,2022-08-01,C0552,Young Professional,Family,Website,,Đà Nẵng,1,3358000.0,0.147941033333796,Completed,2861000.0,3.0,False,False
B02155,2023-02-18,2023-04-12,C0552,Young Professional,Foodie,Mobile App,E-wallet,Đà Lạt,1,2616000.0,0.0647859330824233,Completed,2447000.0,5.0,True,False
B03484,2024-09-08,2024-10-10,C0552,Young Professional,Foodie,Mobile App,Cash,Đà Lạt,3,2199000.0,,Completed,6017000.0,4.1,True,False
B04336,2025-09-07,2025-10-28,C0552,Family,City Break,Call Center,Cash,Đà Lạt,3,2300000.0,0.066966286220317,Completed,6438000.0,4.0,True,False
B01737,2022-08-17,2022-09-13,C0553,Student,City Break,Website,,Phú Quốc,2,2199000.0,0.0945517168329472,Completed,3982000.0,3.4,True,False
B02268,2023-04-15,2023-06-14,C0553,Young Professional,Family,Agent,Card,Hội An,1,2603000.0,0.0804863185770988,Completed,2393000.0,4.4,True,False
B03889,2025-03-15,2025-05-12,C0553,Family,Cultural,Website,Card,Huế,1,2286000.0,0.1411150297234654,Completed,1963000.0,4.0,True,False
B04138,2025-06-27,2025-08-28,C0553,Family,Cultural,Website,Card,Huế,2,2346000.0,0.1211270100082566,Completed,4124000.0,3.8,True,False
B01585,2022-06-21,2022-09-10,C0554,Family,Family,Website,E-wallet,TP.HCM,1,2972000.0,0.0790817866804354,Completed,2737000.0,4.5,False,False
B03100,2024-04-07,2024-05-16,C0554,Student,Cultural,Agent,E-wallet,Huế,2,2204000.0,0.0808253222881057,Completed,4052000.0,3.7,True,False
B01591,2022-06-23,2022-08-31,C0555,Family,Cultural,Mobile App,Card,Nha Trang,3,3365000.0,0.1499858484514136,Completed,8581000.0,4.1,False,False
B01597,2022-06-25,2022-09-14,C0556,Young Professional,Family,Agent,Cash,Phú Quốc,2,3337000.0,0.1269712328862083,Completed,5827000.0,3.6,False,False
B01726,2022-08-13,2022-09-30,C0556,Corporate,Cultural,Agent,Card,Đà Lạt,2,2480000.0,0.1008940919867694,Completed,4460000.0,3.9,True,False
B03771,2025-01-17,2025-03-08,C0557,Family,Beach,Mobile App,Bank Transfer,Đà Nẵng,2,4539000.0,0.1050689650294781,Completed,8124000.0,4.8,True,False
B01635,2022-07-10,2022-09-11,C0558,Family,Beach,Website,Card,Đà Lạt,2,3450000.0,0.0709888311653862,Completed,6410000.0,4.5,True,False
B01888,2022-10-29,2022-12-30,C0558,Family,City Break,Mobile App,Card,Huế,1,2222000.0,,Completed,1905000.0,3.6,True,False
B02327,2023-05-09,2023-06-19,C0558,Family,City Break,Website,Card,Đà Nẵng,2,2771000.0,0.0746770174024672,Completed,5128000.0,3.6,True,False
B01610,2022-07-01,2022-09-20,C0559,Student,Family,Website,E-wallet,Đà Nẵng,4,3321000.0,0.0973818404768516,Completed,11990000.0,4.4,False,False
B02206,2023-03-18,2023-06-14,C0559,,Beach,Website,Card,Phú Quốc,2,4445000.0,0.0339132779531456,Completed,8589000.0,4.5,True,False
B02590,2023-09-04,2023-10-24,C0559,Young Professional,Cultural,Website,Card,Nha Trang,3,3443000.0,0.1835489030416806,Completed,8433000.0,3.6,True,False
B03435,2024-08-20,2024-11-12,C0559,Young Professional,Family,Website,Bank Transfer,Hội An,3,2681000.0,0.0511336035055063,Completed,7632000.0,4.3,True,False
B01616,2022-07-04,2022-08-03,C0560,Young Professional,Adventure,Agent,E-wallet,Nha Trang,1,5026000.0,0.0832109757213564,Completed,4608000.0,4.6,False,False
B01618,2022-07-04,2022-07-07,C0561,Student,Family,Mobile App,Card,Phú Quốc,2,3539000.0,0.1371755458069186,Completed,6107000.0,5.0,False,False
B01624,2022-07-06,2022-08-30,C0561,Family,Beach,Agent,Card,Hạ Long,4,4119000.0,0.1045063815575564,Completed,14754000.0,3.0,True,False
B02464,2023-07-11,2023-09-05,C0561,Family,Beach,Website,Card,Phú Quốc,2,3994000.0,0.0771600494558897,Completed,7372000.0,4.1,True,False
B02772,2023-11-19,2023-11-23,C0561,Student,Family,Agent,Card,Đà Lạt,3,3023000.0,0.0976397607237418,Completed,8184000.0,3.9,True,False
B01620,2022-07-05,2022-07-23,C0562,Student,Family,Mobile App,Cash,Đà Nẵng,1,3871000.0,0.1227459580939616,Completed,3396000.0,3.8,False,False
B02631,2023-09-21,2023-11-11,C0562,Student,Beach,Mobile App,Cash,Sa Pa,3,3736000.0,0.0923027205622178,Completed,10173000.0,4.0,True,False
B03215,2024-05-28,2024-09-15,C0562,Young Professional,Cultural,Website,Cash,Đà Lạt,3,2272000.0,0.1340181346268861,Completed,5903000.0,4.2,True,False
B04329,2025-09-05,2025-09-27,C0562,Young Professional,City Break,Website,Card,Hà Nội,3,2672000.0,0.1206754903661368,Completed,7049000.0,4.5,True,False
B02002,2022-12-23,2023-02-13,C0563,Family,Adventure,Mobile App,Bank Transfer,TP.HCM,4,5600000.0,0.0383059612984974,Completed,21542000.0,4.1,True,False
B01623,2022-07-06,2022-08-22,C0564,Family,Beach,Website,E-wallet,Hạ Long,2,4343000.0,0.1044218910038294,Completed,7779000.0,3.7,False,False
B02225,2023-03-30,2023-05-24,C0564,Student,Foodie,Website,E-wallet,Sa Pa,3,2561000.0,0.0850878394985801,Completed,7029000.0,4.1,True,False
B01634,2022-07-10,2022-08-21,C0565,Student,Beach,Agent,Bank Transfer,TP.HCM,2,4120000.0,0.0585586636931858,Completed,7757000.0,4.9,False,False
B02655,2023-10-04,2023-11-17,C0565,Young Professional,Beach,Website,Card,Hội An,3,3780000.0,0.0946511246881666,Completed,10267000.0,3.8,True,False
B01636,2022-07-10,2022-10-24,C0566,Corporate,Adventure,,,Đà Nẵng,1,5425000.0,0.1490935212056498,Completed,4616000.0,4.3,False,False
B01844,2022-10-01,2022-11-04,C0566,Family,Family,Website,Card,Hạ Long,2,3683000.0,0.0261666067384327,Completed,7173000.0,4.5,True,False
B02017,2022-12-28,2023-02-11,C0567,Young Professional,Cultural,Agent,Card,Hạ Long,1,2761000.0,,Completed,2609000.0,3.7,True,False
B01644,2022-07-15,2022-09-01,C0568,Family,Beach,Mobile App,E-wallet,Hà Nội,3,4058000.0,0.1153254431783117,Completed,10770000.0,4.5,False,False
B01995,2022-12-19,2023-02-09,C0568,Young Professional,Adventure,Mobile App,E-wallet,Hạ Long,1,6130000.0,0.108809993038302,Completed,5463000.0,4.3,True,False
B01647,2022-07-17,2022-09-01,C0569,Student,City Break,Agent,Cash,Huế,2,2075000.0,0.1071878054498733,Completed,3705000.0,4.2,False,False
B01805,2022-09-11,2022-11-29,C0569,Family,Cultural,Agent,Card,TP.HCM,3,2305000.0,0.127570699213961,Completed,6033000.0,4.2,True,False
B01649,2022-07-18,2022-09-23,C0570,Family,Beach,Website,Cash,Đà Lạt,2,3097000.0,0.0769968723066535,Completed,5717000.0,4.5,False,False
B02179,2023-03-01,2023-05-17,C0570,,Foodie,Website,Bank Transfer,Hà Nội,3,2054000.0,0.0717686936132657,Completed,5720000.0,4.6,True,False
B03302,2024-07-01,2024-08-24,C0570,Student,City Break,Website,Card,Sa Pa,1,2232000.0,0.1269681295193428,Completed,1949000.0,4.3,True,False
B04071,2025-06-01,2025-07-16,C0570,Student,Adventure,Mobile App,E-wallet,TP.HCM,1,5603000.0,0.087673273492934,Completed,5112000.0,4.8,True,False
B01651,2022-07-18,2022-07-18,C0571,Corporate,Beach,Website,Card,Đà Nẵng,2,4924000.0,0.0583756116351306,Completed,9273000.0,4.4,False,False
B02127,2023-02-10,2023-03-24,C0571,Family,Cultural,Website,Cash,Đà Nẵng,1,2606000.0,0.0528826152321634,Completed,2468000.0,3.8,True,False
B01655,2022-07-20,2022-08-06,C0572,Family,Beach,Mobile App,Card,TP.HCM,3,3953000.0,0.1495803856350659,Completed,10085000.0,5.0,False,False
B01742,2022-08-19,2022-10-10,C0572,Family,Beach,Website,Card,Phú Quốc,1,3919000.0,0.122291126673255,Completed,3440000.0,3.7,True,False
B01733,2022-08-16,2022-10-16,C0572,Family,Cultural,Mobile App,Bank Transfer,Hội An,4,2614000.0,,Completed,9959000.0,4.3,True,False
B02169,2023-02-24,2023-04-04,C0572,Young Professional,Adventure,Website,E-wallet,Đà Nẵng,1,6098000.0,0.0930150204514712,Completed,5531000.0,4.7,True,False
B02236,2023-04-05,2023-04-29,C0572,Student,Cultural,Website,,Đà Nẵng,2,2962000.0,0.0399834371876933,Completed,5687000.0,5.0,True,False
B01657,2022-07-21,2022-09-15,C0573,,Beach,Agent,Cash,Đà Lạt,5,3124000.0,0.1448289538872164,Completed,13358000.0,4.0,False,False
B02449,2023-07-02,2023-09-25,C0573,Family,Family,,,Hà Nội,4,3022000.0,0.0886378276968629,Completed,11017000.0,4.6,True,False
B04343,2025-09-13,2025-10-07,C0573,Family,Cultural,Website,Card,Phú Quốc,2,2628000.0,0.0807764993138644,Completed,4831000.0,4.7,True,False
B01658,2022-07-21,2022-09-05,C0574,,Cultural,Mobile App,Card,Hội An,2,2873000.0,0.1716904427666338,Completed,4759000.0,5.0,False,False
B02239,2023-04-05,2023-04-23,C0574,Young Professional,Family,Mobile App,Card,Sa Pa,1,3276000.0,0.1210685772592824,Completed,2879000.0,4.0,True,False
B01659,2022-07-22,2022-09-09,C0575,Family,Beach,Agent,Bank Transfer,Đà Lạt,2,2845000.0,0.1038771672925156,Completed,5099000.0,4.3,False,False
B02152,2023-02-17,2023-04-28,C0575,Family,Family,Mobile App,Cash,Đà Nẵng,3,3731000.0,0.1193923521141846,Completed,9857000.0,4.1,True,False
B04061,2025-05-30,2025-06-26,C0575,Young Professional,Adventure,Website,Card,Nha Trang,1,5301000.0,0.0910076815113294,Completed,4819000.0,4.4,True,False
B01727,2022-08-14,2022-10-15,C0576,Student,Beach,Website,Bank Transfer,Huế,4,3288000.0,0.1083852302025882,Completed,11727000.0,3.4,True,False
B01660,2022-07-23,2022-10-25,C0576,Student,Adventure,Mobile App,Card,Phú Quốc,3,4934000.0,0.0452756186109928,Completed,14132000.0,3.8,False,False
B01662,2022-07-23,2022-10-18,C0577,Young Professional,Family,Mobile App,Card,Đà Nẵng,1,3267000.0,0.0893017755451397,Completed,2975000.0,4.1,False,False
B01972,2022-12-12,2023-01-08,C0577,Young Professional,Cultural,Website,Card,TP.HCM,1,2368000.0,0.1336894997915932,Completed,2051000.0,4.5,True,False
B02628,2023-09-20,2023-09-28,C0577,Family,Beach,Agent,Card,Hội An,3,3937000.0,0.0483235738739106,Completed,11240000.0,4.1,True,False
B02942,2024-01-29,2024-03-29,C0577,,City Break,Agent,Cash,Huế,3,1985000.0,0.1304005200167669,Completed,5178000.0,4.0,True,False
B01887,2022-10-28,2023-01-24,C0578,Student,Cultural,Website,Card,Phú Quốc,1,2420000.0,0.1165720712691465,Completed,2138000.0,5.0,True,False
B01676,2022-07-28,2022-10-31,C0579,Family,Beach,Website,Card,Huế,3,3370000.0,0.0264520284460488,Completed,9843000.0,4.4,True,False
B03974,2025-04-28,2025-06-07,C0579,,Beach,Agent,Bank Transfer,Hạ Long,1,4275000.0,0.1693397559271465,Completed,3551000.0,4.0,True,False
B01668,2022-07-26,2022-08-27,C0580,Family,Beach,Website,E-wallet,Hạ Long,2,4161000.0,0.115172206924309,Completed,7364000.0,4.3,False,False
B01673,2022-07-27,2022-09-10,C0582,Young Professional,Beach,Website,Card,TP.HCM,2,3872000.0,0.1569026868075181,Completed,6529000.0,4.0,False,False
B01716,2022-08-10,2022-09-25,C0582,Family,Cultural,Mobile App,Card,Huế,2,2398000.0,0.1670749391756079,Completed,3995000.0,4.5,True,False
B01924,2022-11-17,2022-12-26,C0582,Corporate,Adventure,Website,Card,Sa Pa,2,4583000.0,0.132301885939088,Completed,7953000.0,4.5,True,False
B02204,2023-03-17,2023-05-11,C0582,Family,Beach,Agent,Card,Hội An,1,4020000.0,0.0308384493125404,Completed,3896000.0,3.6,True,False
B01678,2022-07-29,2022-09-08,C0583,,Adventure,Mobile App,Card,Hạ Long,3,5342000.0,0.0793601840450646,Completed,14754000.0,4.5,False,False
B02597,2023-09-08,2023-10-03,C0583,,Adventure,Agent,Cash,Đà Lạt,1,4566000.0,0.1136909110870055,Completed,4047000.0,4.4,True,False
B02701,2023-10-21,2023-10-21,C0583,Family,Family,Agent,Card,Nha Trang,1,3803000.0,0.0771651265085079,Completed,3510000.0,3.8,True,False
B03528,2024-09-27,2024-11-15,C0583,Family,Beach,Website,Bank Transfer,Nha Trang,4,4230000.0,0.1231373843897954,Completed,14837000.0,4.2,True,False
B04217,2025-07-23,2025-09-15,C0583,Corporate,Cultural,Mobile App,Card,Phú Quốc,1,2704000.0,0.0696273733008613,Completed,2516000.0,3.7,True,False
B01679,2022-07-29,2022-09-19,C0584,Corporate,Family,Website,Card,Nha Trang,4,3750000.0,,Completed,12685000.0,4.0,False,False
B04074,2025-06-02,2025-07-01,C0584,Young Professional,Beach,Website,E-wallet,Đà Lạt,2,3530000.0,0.0720843810842656,Completed,6551000.0,3.7,True,False
B01680,2022-07-30,2022-10-11,C0585,Corporate,Family,Website,Cash,Hạ Long,1,3518000.0,0.1117471174613365,Completed,3125000.0,4.4,False,False
B02028,2023-01-02,2023-04-02,C0585,Young Professional,Beach,Website,Card,Đà Lạt,1,3211000.0,0.0450312919236862,Completed,3066000.0,4.3,True,False
B02420,2023-06-22,2023-08-10,C0585,Young Professional,Beach,Website,Card,Sa Pa,1,3796000.0,0.1440749495746693,Completed,3249000.0,4.6,True,False
B03344,2024-07-17,2024-10-08,C0585,Student,Cultural,Website,Cash,Sa Pa,2,2392000.0,0.0243808135600726,Completed,4667000.0,4.2,True,False
B01681,2022-07-30,2022-09-29,C0586,Student,Cultural,Website,Card,Hội An,4,2683000.0,0.1314915009190164,Completed,9321000.0,4.8,False,False
B03398,2024-08-03,2024-09-15,C0586,Young Professional,Foodie,Website,Card,Hạ Long,3,2473000.0,0.0378994149839572,Completed,7138000.0,4.0,True,False
B04152,2025-07-01,2025-08-06,C0586,Family,City Break,Mobile App,,Phú Quốc,1,2332000.0,0.0950469985549315,Completed,2110000.0,3.7,True,False
B01691,2022-08-02,2022-09-04,C0587,,Beach,Agent,Card,Phú Quốc,1,3626000.0,0.0733694186366226,Completed,3360000.0,4.6,False,False
B02217,2023-03-25,2023-06-01,C0587,Young Professional,Adventure,Website,Cash,Sa Pa,2,4740000.0,0.0528674097900057,Completed,8979000.0,3.9,True,False
B02945,2024-01-30,2024-04-05,C0587,,Adventure,Website,Card,Hội An,1,5041000.0,0.1414580391406182,Completed,4328000.0,4.1,True,False
B01697,2022-08-05,2022-10-18,C0589,Family,Beach,Mobile App,Card,Hạ Long,2,4050000.0,0.2056636314356969,Completed,6434000.0,3.9,False,False
B03585,2024-10-23,2025-01-14,C0589,Student,Beach,Mobile App,,Phú Quốc,1,3657000.0,0.1492445919296676,Completed,3111000.0,4.7,True,False
B04093,2025-06-10,2025-07-14,C0589,Family,Family,Mobile App,Cash,Sa Pa,1,3603000.0,0.0280587004489425,Completed,3502000.0,4.4,True,False
B04238,2025-07-29,2025-09-10,C0589,Family,Cultural,Website,Card,Phú Quốc,4,2396000.0,0.1498264216165541,Completed,8148000.0,4.2,True,False
B01698,2022-08-06,2022-09-19,C0590,Young Professional,City Break,Website,Cash,TP.HCM,4,2609000.0,0.0396832697998524,Completed,10022000.0,3.6,False,False
B02402,2023-06-16,2023-08-29,C0590,Corporate,Family,Agent,Card,TP.HCM,3,3394000.0,0.0903217568392526,Completed,9262000.0,4.4,True,False
